Molecule,FRET_before,FRET_after,Time,number_of_frames,treatment_name,repeat
093_03_A8A2_2.0,0.012681,0.515995,6,350,03_A8A2,2.0
094_03_A8A2_2.0,0.060857,0.375007,528,670,03_A8A2,2.0
094_03_A8A2_2.0,0.375007,0.060857,11,670,03_A8A2,2.0
094_03_A8A2_2.0,0.060857,0.375007,12,670,03_A8A2,2.0
094_03_A8A2_2.0,0.375007,0.060857,12,670,03_A8A2,2.0
094_03_A8A2_2.0,0.060857,0.375007,101,670,03_A8A2,2.0
095_03_A8A2_2.0,0.062454,-0.02165,104,1560,03_A8A2,2.0
095_03_A8A2_2.0,-0.02165,0.062454,8,1560,03_A8A2,2.0
095_03_A8A2_2.0,0.062454,-0.02165,70,1560,03_A8A2,2.0
095_03_A8A2_2.0,-0.02165,0.062454,269,1560,03_A8A2,2.0
095_03_A8A2_2.0,0.062454,-0.02165,6,1560,03_A8A2,2.0
095_03_A8A2_2.0,-0.02165,0.062454,412,1560,03_A8A2,2.0
095_03_A8A2_2.0,0.062454,0.535538,580,1560,03_A8A2,2.0
095_03_A8A2_2.0,0.535538,0.966149,36,1560,03_A8A2,2.0
095_03_A8A2_2.0,0.966149,0.535538,45,1560,03_A8A2,2.0
096_03_A8A2_1.0,0.469004,0.291483,38,265,03_A8A2,1.0
096_03_A8A2_2.0,0.14248,0.869011,49,133,03_A8A2,2.0
096_03_A8A2_2.0,0.869011,0.14248,83,133,03_A8A2,2.0
097_03_A8A2_1.0,0.009358,0.664654,783,785,03_A8A2,1.0
097_03_A8A2_2.0,0.88121,0.172904,95,101,03_A8A2,2.0
098_03_A8A2_1.0,0.024135,0.417467,246,495,03_A8A2,1.0
098_03_A8A2_1.0,0.417467,0.024135,4,495,03_A8A2,1.0
098_03_A8A2_1.0,0.024135,0.417467,10,495,03_A8A2,1.0
098_03_A8A2_1.0,0.417467,0.749304,37,495,03_A8A2,1.0
098_03_A8A2_1.0,0.749304,0.417467,24,495,03_A8A2,1.0
098_03_A8A2_2.0,0.069806,0.857998,1035,1060,03_A8A2,2.0
098_03_A8A2_2.0,0.857998,0.069806,24,1060,03_A8A2,2.0
099_03_A8A2_1.0,0.000182,0.555722,1698,1705,03_A8A2,1.0
099_03_A8A2_2.0,0.09721,0.983747,808,835,03_A8A2,2.0
099_03_A8A2_2.0,0.983747,0.09721,25,835,03_A8A2,2.0
100_03_A8A2_1.0,0.074417,0.743233,90,95,03_A8A2,1.0
101_03_A8A2_1.0,0.061962,0.703114,86,105,03_A8A2,1.0
101_03_A8A2_1.0,0.703114,0.061962,17,105,03_A8A2,1.0
102_03_A8A2_2.0,0.085085,0.926031,249,380,03_A8A2,2.0
102_03_A8A2_2.0,0.926031,0.085085,4,380,03_A8A2,2.0
102_03_A8A2_2.0,0.085085,0.926031,107,380,03_A8A2,2.0
103_03_A8A2_1.0,0.094039,0.348367,317,825,03_A8A2,1.0
103_03_A8A2_1.0,0.348367,0.094039,1,825,03_A8A2,1.0
103_03_A8A2_1.0,0.094039,0.348367,4,825,03_A8A2,1.0
103_03_A8A2_1.0,0.348367,0.094039,2,825,03_A8A2,1.0
103_03_A8A2_1.0,0.094039,0.348367,308,825,03_A8A2,1.0
103_03_A8A2_1.0,0.348367,0.094039,12,825,03_A8A2,1.0
103_03_A8A2_1.0,0.094039,0.348367,22,825,03_A8A2,1.0
103_03_A8A2_1.0,0.348367,0.810441,9,825,03_A8A2,1.0
103_03_A8A2_1.0,0.810441,0.348367,139,825,03_A8A2,1.0
103_03_A8A2_1.0,0.348367,0.810441,6,825,03_A8A2,1.0
103_03_A8A2_2.0,0.088752,0.921382,394,405,03_A8A2,2.0
104_03_A8A2_2.0,0.890635,0.3799,219,225,03_A8A2,2.0
105_03_A8A2_2.0,0.253688,0.625409,117,171,03_A8A2,2.0
105_03_A8A2_2.0,0.625409,0.253688,45,171,03_A8A2,2.0
106_03_A8A2_2.0,0.458846,0.659821,10,457,03_A8A2,2.0
106_03_A8A2_2.0,0.659821,0.458846,14,457,03_A8A2,2.0
106_03_A8A2_2.0,0.458846,0.659821,98,457,03_A8A2,2.0
106_03_A8A2_2.0,0.659821,0.458846,13,457,03_A8A2,2.0
106_03_A8A2_2.0,0.458846,0.659821,48,457,03_A8A2,2.0
106_03_A8A2_2.0,0.659821,0.838238,77,457,03_A8A2,2.0
106_03_A8A2_2.0,0.838238,0.659821,12,457,03_A8A2,2.0
106_03_A8A2_2.0,0.659821,0.838238,12,457,03_A8A2,2.0
106_03_A8A2_2.0,0.838238,0.659821,10,457,03_A8A2,2.0
106_03_A8A2_2.0,0.659821,0.838238,14,457,03_A8A2,2.0
106_03_A8A2_2.0,0.838238,0.659821,63,457,03_A8A2,2.0
106_03_A8A2_2.0,0.659821,0.838238,2,457,03_A8A2,2.0
106_03_A8A2_2.0,0.838238,0.659821,9,457,03_A8A2,2.0
106_03_A8A2_2.0,0.659821,0.458846,9,457,03_A8A2,2.0
106_03_A8A2_2.0,0.458846,0.659821,1,457,03_A8A2,2.0
106_03_A8A2_2.0,0.659821,0.838238,7,457,03_A8A2,2.0
106_03_A8A2_2.0,0.838238,0.659821,13,457,03_A8A2,2.0
106_03_A8A2_2.0,0.659821,0.838238,9,457,03_A8A2,2.0
106_03_A8A2_2.0,0.838238,0.659821,14,457,03_A8A2,2.0
106_03_A8A2_2.0,0.659821,0.838238,10,457,03_A8A2,2.0
106_03_A8A2_2.0,0.838238,0.458846,11,457,03_A8A2,2.0
107_03_A8A2_2.0,0.071199,0.766886,191,1355,03_A8A2,2.0
107_03_A8A2_2.0,0.766886,0.252034,12,1355,03_A8A2,2.0
107_03_A8A2_2.0,0.252034,0.071199,1,1355,03_A8A2,2.0
107_03_A8A2_2.0,0.071199,0.252034,213,1355,03_A8A2,2.0
107_03_A8A2_2.0,0.252034,0.071199,8,1355,03_A8A2,2.0
107_03_A8A2_2.0,0.071199,0.766886,233,1355,03_A8A2,2.0
107_03_A8A2_2.0,0.766886,0.252034,18,1355,03_A8A2,2.0
107_03_A8A2_2.0,0.252034,0.071199,3,1355,03_A8A2,2.0
107_03_A8A2_2.0,0.071199,0.252034,436,1355,03_A8A2,2.0
107_03_A8A2_2.0,0.252034,0.766886,35,1355,03_A8A2,2.0
107_03_A8A2_2.0,0.766886,0.071199,71,1355,03_A8A2,2.0
107_03_A8A2_2.0,0.071199,0.252034,132,1355,03_A8A2,2.0
108_03_A8A2_2.0,0.017501,0.315708,437,499,03_A8A2,2.0
110_03_A8A2_2.0,0.038866,0.657256,896,1125,03_A8A2,2.0
110_03_A8A2_2.0,0.657256,0.038866,62,1125,03_A8A2,2.0
110_03_A8A2_2.0,0.038866,0.657256,103,1125,03_A8A2,2.0
111_03_A8A2_2.0,0.044568,1.074667,77,80,03_A8A2,2.0
112_03_A8A2_2.0,0.474706,0.195983,105,774,03_A8A2,2.0
112_03_A8A2_2.0,0.195983,0.474706,275,774,03_A8A2,2.0
112_03_A8A2_2.0,0.474706,0.195983,376,774,03_A8A2,2.0
113_03_A8A2_2.0,0.072733,-0.033114,41,1725,03_A8A2,2.0
113_03_A8A2_2.0,-0.033114,0.072733,9,1725,03_A8A2,2.0
113_03_A8A2_2.0,0.072733,0.408257,108,1725,03_A8A2,2.0
113_03_A8A2_2.0,0.408257,-0.033114,10,1725,03_A8A2,2.0
113_03_A8A2_2.0,-0.033114,0.072733,4,1725,03_A8A2,2.0
113_03_A8A2_2.0,0.072733,-0.033114,142,1725,03_A8A2,2.0
113_03_A8A2_2.0,-0.033114,0.072733,20,1725,03_A8A2,2.0
113_03_A8A2_2.0,0.072733,-0.033114,41,1725,03_A8A2,2.0
113_03_A8A2_2.0,-0.033114,0.072733,12,1725,03_A8A2,2.0
113_03_A8A2_2.0,0.072733,-0.033114,32,1725,03_A8A2,2.0
113_03_A8A2_2.0,-0.033114,0.072733,20,1725,03_A8A2,2.0
113_03_A8A2_2.0,0.072733,-0.033114,17,1725,03_A8A2,2.0
113_03_A8A2_2.0,-0.033114,0.072733,1,1725,03_A8A2,2.0
113_03_A8A2_2.0,0.072733,-0.033114,61,1725,03_A8A2,2.0
113_03_A8A2_2.0,-0.033114,0.072733,4,1725,03_A8A2,2.0
113_03_A8A2_2.0,0.072733,-0.033114,105,1725,03_A8A2,2.0
113_03_A8A2_2.0,-0.033114,0.072733,1,1725,03_A8A2,2.0
113_03_A8A2_2.0,0.072733,-0.033114,67,1725,03_A8A2,2.0
113_03_A8A2_2.0,-0.033114,0.072733,17,1725,03_A8A2,2.0
113_03_A8A2_2.0,0.072733,-0.033114,67,1725,03_A8A2,2.0
113_03_A8A2_2.0,-0.033114,0.072733,17,1725,03_A8A2,2.0
113_03_A8A2_2.0,0.072733,-0.033114,71,1725,03_A8A2,2.0
113_03_A8A2_2.0,-0.033114,0.072733,5,1725,03_A8A2,2.0
113_03_A8A2_2.0,0.072733,-0.033114,23,1725,03_A8A2,2.0
113_03_A8A2_2.0,-0.033114,0.072733,7,1725,03_A8A2,2.0
113_03_A8A2_2.0,0.072733,-0.033114,110,1725,03_A8A2,2.0
113_03_A8A2_2.0,-0.033114,0.072733,49,1725,03_A8A2,2.0
113_03_A8A2_2.0,0.072733,-0.033114,196,1725,03_A8A2,2.0
113_03_A8A2_2.0,-0.033114,0.072733,23,1725,03_A8A2,2.0
113_03_A8A2_2.0,0.072733,0.408257,107,1725,03_A8A2,2.0
113_03_A8A2_2.0,0.408257,0.072733,99,1725,03_A8A2,2.0
113_03_A8A2_2.0,0.072733,-0.033114,55,1725,03_A8A2,2.0
113_03_A8A2_2.0,-0.033114,0.408257,21,1725,03_A8A2,2.0
113_03_A8A2_2.0,0.408257,-0.033114,32,1725,03_A8A2,2.0
113_03_A8A2_2.0,-0.033114,0.072733,6,1725,03_A8A2,2.0
113_03_A8A2_2.0,0.072733,-0.033114,17,1725,03_A8A2,2.0
113_03_A8A2_2.0,-0.033114,0.072733,12,1725,03_A8A2,2.0
113_03_A8A2_2.0,0.072733,0.408257,92,1725,03_A8A2,2.0
114_03_A8A2_2.0,0.089608,0.793369,267,285,03_A8A2,2.0
115_03_A8A2_2.0,0.02821,0.430833,380,475,03_A8A2,2.0
115_03_A8A2_2.0,0.430833,0.02821,63,475,03_A8A2,2.0
116_03_A8A2_2.0,0.108064,0.561527,321,335,03_A8A2,2.0
117_03_A8A2_2.0,0.094853,0.85788,78,80,03_A8A2,2.0
118_03_A8A2_2.0,-0.000702,0.23683,202,230,03_A8A2,2.0
119_03_A8A2_2.0,0.023389,0.541254,798,825,03_A8A2,2.0
119_03_A8A2_2.0,0.541254,0.023389,5,825,03_A8A2,2.0
119_03_A8A2_2.0,0.023389,0.541254,12,825,03_A8A2,2.0
119_03_A8A2_2.0,0.541254,0.023389,7,825,03_A8A2,2.0
122_03_A8A2_2.0,0.060346,0.432315,235,265,03_A8A2,2.0
122_03_A8A2_2.0,0.432315,0.060346,28,265,03_A8A2,2.0
123_03_A8A2_2.0,-0.003952,0.775572,54,65,03_A8A2,2.0
124_03_A8A2_2.0,0.049244,0.298146,1182,1225,03_A8A2,2.0
125_03_A8A2_2.0,0.068687,0.241437,909,1090,03_A8A2,2.0
125_03_A8A2_2.0,0.241437,0.068687,19,1090,03_A8A2,2.0
125_03_A8A2_2.0,0.068687,0.241437,22,1090,03_A8A2,2.0
125_03_A8A2_2.0,0.241437,0.068687,95,1090,03_A8A2,2.0
125_03_A8A2_2.0,0.068687,0.241437,13,1090,03_A8A2,2.0
126_03_A8A2_2.0,0.094209,0.264843,440,775,03_A8A2,2.0
126_03_A8A2_2.0,0.264843,0.094209,62,775,03_A8A2,2.0
126_03_A8A2_2.0,0.094209,0.264843,98,775,03_A8A2,2.0
127_03_A8A2_2.0,0.167357,0.03029,18,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,0.167357,17,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.167357,0.03029,28,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,0.167357,5,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.167357,-0.154616,15,1001,03_A8A2,2.0
127_03_A8A2_2.0,-0.154616,0.167357,4,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.167357,0.03029,5,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,-0.154616,12,1001,03_A8A2,2.0
127_03_A8A2_2.0,-0.154616,0.167357,3,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.167357,0.03029,11,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,-0.154616,61,1001,03_A8A2,2.0
127_03_A8A2_2.0,-0.154616,0.167357,4,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.167357,0.03029,3,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,0.167357,37,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.167357,0.03029,77,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,-0.154616,6,1001,03_A8A2,2.0
127_03_A8A2_2.0,-0.154616,0.03029,2,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,0.167357,36,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.167357,0.03029,9,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,-0.154616,23,1001,03_A8A2,2.0
127_03_A8A2_2.0,-0.154616,0.03029,5,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,-0.154616,42,1001,03_A8A2,2.0
127_03_A8A2_2.0,-0.154616,0.03029,1,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,0.167357,43,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.167357,0.03029,11,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,-0.154616,25,1001,03_A8A2,2.0
127_03_A8A2_2.0,-0.154616,0.03029,1,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,-0.154616,27,1001,03_A8A2,2.0
127_03_A8A2_2.0,-0.154616,0.167357,2,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.167357,-0.154616,18,1001,03_A8A2,2.0
127_03_A8A2_2.0,-0.154616,0.03029,15,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,-0.154616,12,1001,03_A8A2,2.0
127_03_A8A2_2.0,-0.154616,0.03029,1,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,0.167357,26,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.167357,0.03029,19,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,-0.154616,8,1001,03_A8A2,2.0
127_03_A8A2_2.0,-0.154616,0.03029,3,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,-0.154616,23,1001,03_A8A2,2.0
127_03_A8A2_2.0,-0.154616,0.03029,5,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,0.167357,30,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.167357,0.03029,9,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,0.167357,16,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.167357,0.03029,12,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,0.167357,7,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.167357,0.03029,20,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,0.167357,21,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.167357,0.03029,6,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,0.167357,22,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.167357,0.03029,8,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,0.167357,21,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.167357,0.03029,37,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,0.167357,30,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.167357,0.793482,1,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.793482,0.03029,62,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.03029,0.167357,4,1001,03_A8A2,2.0
127_03_A8A2_2.0,0.167357,0.793482,14,1001,03_A8A2,2.0
128_03_A8A2_2.0,0.050733,0.935329,409,435,03_A8A2,2.0
129_03_A8A2_2.0,0.124117,0.685473,43,111,03_A8A2,2.0
129_03_A8A2_2.0,0.685473,0.124117,58,111,03_A8A2,2.0
130_03_A8A2_2.0,0.080184,0.840992,40,55,03_A8A2,2.0
131_03_A8A2_2.0,-0.154169,0.02579,1,688,03_A8A2,2.0
131_03_A8A2_2.0,0.02579,-0.154169,62,688,03_A8A2,2.0
131_03_A8A2_2.0,-0.154169,0.02579,6,688,03_A8A2,2.0
131_03_A8A2_2.0,0.02579,-0.154169,63,688,03_A8A2,2.0
131_03_A8A2_2.0,-0.154169,0.02579,9,688,03_A8A2,2.0
131_03_A8A2_2.0,0.02579,-0.154169,131,688,03_A8A2,2.0
131_03_A8A2_2.0,-0.154169,0.02579,2,688,03_A8A2,2.0
131_03_A8A2_2.0,0.02579,0.367088,31,688,03_A8A2,2.0
131_03_A8A2_2.0,0.367088,0.02579,17,688,03_A8A2,2.0
131_03_A8A2_2.0,0.02579,-0.154169,4,688,03_A8A2,2.0
131_03_A8A2_2.0,-0.154169,0.02579,7,688,03_A8A2,2.0
131_03_A8A2_2.0,0.02579,0.367088,20,688,03_A8A2,2.0
131_03_A8A2_2.0,0.367088,0.02579,12,688,03_A8A2,2.0
131_03_A8A2_2.0,0.02579,-0.154169,78,688,03_A8A2,2.0
131_03_A8A2_2.0,-0.154169,0.02579,1,688,03_A8A2,2.0
131_03_A8A2_2.0,0.02579,-0.154169,30,688,03_A8A2,2.0
131_03_A8A2_2.0,-0.154169,0.02579,4,688,03_A8A2,2.0
131_03_A8A2_2.0,0.02579,-0.154169,64,688,03_A8A2,2.0
131_03_A8A2_2.0,-0.154169,0.02579,12,688,03_A8A2,2.0
131_03_A8A2_2.0,0.02579,0.367088,23,688,03_A8A2,2.0
131_03_A8A2_2.0,0.367088,0.02579,10,688,03_A8A2,2.0
131_03_A8A2_2.0,0.02579,0.367088,29,688,03_A8A2,2.0
131_03_A8A2_2.0,0.367088,0.02579,39,688,03_A8A2,2.0
132_03_A8A2_2.0,0.063419,-0.044275,172,1175,03_A8A2,2.0
132_03_A8A2_2.0,-0.044275,0.063419,5,1175,03_A8A2,2.0
132_03_A8A2_2.0,0.063419,-0.044275,49,1175,03_A8A2,2.0
132_03_A8A2_2.0,-0.044275,0.063419,27,1175,03_A8A2,2.0
132_03_A8A2_2.0,0.063419,-0.044275,49,1175,03_A8A2,2.0
132_03_A8A2_2.0,-0.044275,0.063419,16,1175,03_A8A2,2.0
132_03_A8A2_2.0,0.063419,-0.044275,40,1175,03_A8A2,2.0
132_03_A8A2_2.0,-0.044275,0.063419,6,1175,03_A8A2,2.0
132_03_A8A2_2.0,0.063419,-0.044275,99,1175,03_A8A2,2.0
132_03_A8A2_2.0,-0.044275,0.063419,8,1175,03_A8A2,2.0
132_03_A8A2_2.0,0.063419,-0.044275,54,1175,03_A8A2,2.0
132_03_A8A2_2.0,-0.044275,0.063419,4,1175,03_A8A2,2.0
132_03_A8A2_2.0,0.063419,-0.044275,26,1175,03_A8A2,2.0
132_03_A8A2_2.0,-0.044275,0.063419,1,1175,03_A8A2,2.0
132_03_A8A2_2.0,0.063419,-0.044275,140,1175,03_A8A2,2.0
132_03_A8A2_2.0,-0.044275,0.063419,3,1175,03_A8A2,2.0
132_03_A8A2_2.0,0.063419,-0.044275,37,1175,03_A8A2,2.0
132_03_A8A2_2.0,-0.044275,0.063419,3,1175,03_A8A2,2.0
132_03_A8A2_2.0,0.063419,-0.044275,51,1175,03_A8A2,2.0
132_03_A8A2_2.0,-0.044275,0.063419,9,1175,03_A8A2,2.0
132_03_A8A2_2.0,0.063419,-0.044275,52,1175,03_A8A2,2.0
132_03_A8A2_2.0,-0.044275,0.063419,2,1175,03_A8A2,2.0
132_03_A8A2_2.0,0.063419,-0.044275,176,1175,03_A8A2,2.0
132_03_A8A2_2.0,-0.044275,0.063419,6,1175,03_A8A2,2.0
132_03_A8A2_2.0,0.063419,-0.044275,14,1175,03_A8A2,2.0
132_03_A8A2_2.0,-0.044275,0.063419,9,1175,03_A8A2,2.0
132_03_A8A2_2.0,0.063419,0.538498,43,1175,03_A8A2,2.0
133_03_A8A2_2.0,0.162786,0.05292,29,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,0.162786,24,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.162786,0.05292,42,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,11,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,1,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,19,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,3,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,33,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,5,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,8,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.162786,5,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.162786,-0.096448,9,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,1,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,35,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,3,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,78,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.92758,1,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.92758,0.05292,5,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,0.162786,67,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.162786,0.05292,7,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,0.162786,57,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.162786,0.05292,25,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,0.162786,15,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.162786,0.05292,12,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,21,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,1,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,25,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,7,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,14,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,1,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,0.162786,53,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.162786,0.05292,8,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,0.162786,55,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.162786,0.05292,16,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,4,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.162786,9,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.162786,0.05292,4,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,0.162786,17,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.162786,0.05292,4,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,29,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,4,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,0.162786,10,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.162786,-0.096448,4,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.162786,4,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.162786,-0.096448,9,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,5,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,6,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,2,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,0.162786,5,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.162786,0.05292,15,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,0.162786,39,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.162786,0.05292,10,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,0.162786,35,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.162786,0.05292,9,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,57,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,4,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,14,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,2,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,63,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,1,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,61,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,12,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,36,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,4,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,71,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,2,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,9,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,4,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,20,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.162786,4,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.162786,0.05292,48,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,11,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,6,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,0.162786,4,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.162786,-0.096448,21,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,5,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,33,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,1,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,0.162786,13,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.162786,0.05292,5,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,43,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,2,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,56,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,1,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,65,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,9,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,0.162786,12,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.162786,0.05292,19,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,21,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,5,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,-0.096448,36,1734,03_A8A2,2.0
133_03_A8A2_2.0,-0.096448,0.05292,2,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.05292,0.162786,21,1734,03_A8A2,2.0
133_03_A8A2_2.0,0.162786,0.92758,9,1734,03_A8A2,2.0
134_03_A8A2_2.0,0.081513,0.238881,991,1235,03_A8A2,2.0
