Molecule,FRET_before,FRET_after,Time,number_of_frames,treatment_name,repeat,transition_type,shift,is_in_sequence,CumulativeTime,CumulativeTime(s)
034_03_A8A2_2.0,0.073621,0.294345,215,815,03_A8A2,2.0,low-low,,True,0,0.0
034_03_A8A2_2.0,0.294345,0.073621,7,815,03_A8A2,2.0,low-low,low-low,True,0,0.0
034_03_A8A2_2.0,0.073621,0.294345,542,815,03_A8A2,2.0,low-low,low-low,True,0,0.0
035_03_A8A2_1.0,0.047643,0.249179,475,895,03_A8A2,1.0,low-low,,True,0,0.0
035_03_A8A2_1.0,0.249179,0.047643,29,895,03_A8A2,1.0,low-low,low-low,True,0,0.0
035_03_A8A2_1.0,0.047643,0.841247,373,895,03_A8A2,1.0,low-high,low-low,False,504,100.80000000000001
035_03_A8A2_2.0,0.17785,0.865811,139,580,03_A8A2,2.0,low-high,,False,139,27.8
035_03_A8A2_2.0,0.865811,0.17785,4,580,03_A8A2,2.0,high-low,low-high,False,4,0.8
035_03_A8A2_2.0,0.17785,0.865811,401,580,03_A8A2,2.0,low-high,high-low,False,401,80.2
035_03_A8A2_2.0,0.865811,0.17785,15,580,03_A8A2,2.0,high-low,low-high,False,15,3.0
035_03_A8A2_2.0,0.17785,0.865811,6,580,03_A8A2,2.0,low-high,high-low,False,6,1.2000000000000002
036_03_A8A2_1.0,0.736086,0.564361,94,400,03_A8A2,1.0,high-high,,True,0,0.0
036_03_A8A2_1.0,0.564361,0.736086,7,400,03_A8A2,1.0,high-high,high-high,True,0,0.0
036_03_A8A2_1.0,0.736086,0.564361,166,400,03_A8A2,1.0,high-high,high-high,True,0,0.0
036_03_A8A2_1.0,0.564361,0.922986,6,400,03_A8A2,1.0,high-high,high-high,True,0,0.0
036_03_A8A2_1.0,0.922986,0.286151,18,400,03_A8A2,1.0,high-low,high-high,False,273,54.6
036_03_A8A2_1.0,0.286151,0.564361,60,400,03_A8A2,1.0,low-high,high-low,False,60,12.0
036_03_A8A2_2.0,0.024674,0.794596,284,424,03_A8A2,2.0,low-high,,False,284,56.800000000000004
036_03_A8A2_2.0,0.794596,0.024674,7,424,03_A8A2,2.0,high-low,low-high,False,7,1.4000000000000001
036_03_A8A2_2.0,0.024674,0.794596,1,424,03_A8A2,2.0,low-high,high-low,False,1,0.2
036_03_A8A2_2.0,0.794596,0.024674,5,424,03_A8A2,2.0,high-low,low-high,False,5,1.0
036_03_A8A2_2.0,0.024674,0.794596,7,424,03_A8A2,2.0,low-high,high-low,False,7,1.4000000000000001
036_03_A8A2_2.0,0.794596,0.024674,9,424,03_A8A2,2.0,high-low,low-high,False,9,1.8
036_03_A8A2_2.0,0.024674,0.794596,86,424,03_A8A2,2.0,low-high,high-low,False,86,17.2
037_03_A8A2_1.0,0.145198,0.853756,1152,1165,03_A8A2,1.0,low-high,,False,1152,230.4
038_03_A8A2_1.0,0.664332,0.349247,132,890,03_A8A2,1.0,high-low,,False,132,26.400000000000002
038_03_A8A2_1.0,0.349247,0.037483,51,890,03_A8A2,1.0,low-low,high-low,True,0,0.0
038_03_A8A2_1.0,0.037483,0.349247,604,890,03_A8A2,1.0,low-low,low-low,True,0,0.0
038_03_A8A2_1.0,0.349247,0.037483,14,890,03_A8A2,1.0,low-low,low-low,True,0,0.0
038_03_A8A2_1.0,0.037483,0.349247,65,890,03_A8A2,1.0,low-low,low-low,True,0,0.0
038_03_A8A2_2.0,0.733361,0.564147,305,306,03_A8A2,2.0,high-high,,False,0,0.0
039_03_A8A2_1.0,0.085543,0.631744,114,120,03_A8A2,1.0,low-high,,False,114,22.8
039_03_A8A2_2.0,0.010422,0.494868,289,295,03_A8A2,2.0,low-low,,True,0,0.0
039_03_A8A2_2.0,0.494868,0.010422,4,295,03_A8A2,2.0,low-low,low-low,True,0,0.0
040_03_A8A2_1.0,0.449839,0.793715,21,110,03_A8A2,1.0,low-high,,False,21,4.2
040_03_A8A2_1.0,0.793715,0.449839,35,110,03_A8A2,1.0,high-low,low-high,False,35,7.0
040_03_A8A2_2.0,0.304275,0.606334,258,475,03_A8A2,2.0,low-high,,False,258,51.6
041_03_A8A2_1.0,0.071159,0.301835,766,975,03_A8A2,1.0,low-low,,True,0,0.0
041_03_A8A2_1.0,0.301835,0.071159,2,975,03_A8A2,1.0,low-low,low-low,True,0,0.0
041_03_A8A2_1.0,0.071159,0.301835,49,975,03_A8A2,1.0,low-low,low-low,True,0,0.0
041_03_A8A2_1.0,0.301835,0.071159,33,975,03_A8A2,1.0,low-low,low-low,True,0,0.0
041_03_A8A2_1.0,0.071159,0.301835,8,975,03_A8A2,1.0,low-low,low-low,True,0,0.0
042_03_A8A2_2.0,-0.01027,0.507916,623,1025,03_A8A2,2.0,low-high,,False,623,124.60000000000001
042_03_A8A2_2.0,0.507916,-0.01027,6,1025,03_A8A2,2.0,high-low,low-high,False,6,1.2000000000000002
042_03_A8A2_2.0,-0.01027,0.507916,344,1025,03_A8A2,2.0,low-high,high-low,False,344,68.8
042_03_A8A2_2.0,0.507916,-0.01027,15,1025,03_A8A2,2.0,high-low,low-high,False,15,3.0
042_03_A8A2_2.0,-0.01027,0.507916,22,1025,03_A8A2,2.0,low-high,high-low,False,22,4.4
043_03_A8A2_1.0,0.618564,0.859217,45,197,03_A8A2,1.0,high-high,,True,0,0.0
043_03_A8A2_1.0,0.859217,0.618564,14,197,03_A8A2,1.0,high-high,high-high,True,0,0.0
043_03_A8A2_1.0,0.618564,0.859217,7,197,03_A8A2,1.0,high-high,high-high,True,0,0.0
043_03_A8A2_1.0,0.859217,0.618564,127,197,03_A8A2,1.0,high-high,high-high,True,0,0.0
043_03_A8A2_2.0,0.983338,0.122994,6,735,03_A8A2,2.0,high-low,,False,6,1.2000000000000002
043_03_A8A2_2.0,0.122994,0.983338,728,735,03_A8A2,2.0,low-high,high-low,False,728,145.6
044_03_A8A2_1.0,0.051824,0.973904,617,625,03_A8A2,1.0,low-high,,False,617,123.4
044_03_A8A2_2.0,0.78026,0.584826,50,609,03_A8A2,2.0,high-high,,True,0,0.0
044_03_A8A2_2.0,0.584826,0.78026,6,609,03_A8A2,2.0,high-high,high-high,True,0,0.0
044_03_A8A2_2.0,0.78026,0.854634,96,609,03_A8A2,2.0,high-high,high-high,True,0,0.0
044_03_A8A2_2.0,0.854634,0.78026,24,609,03_A8A2,2.0,high-high,high-high,True,0,0.0
044_03_A8A2_2.0,0.78026,0.854634,89,609,03_A8A2,2.0,high-high,high-high,True,0,0.0
044_03_A8A2_2.0,0.854634,0.78026,23,609,03_A8A2,2.0,high-high,high-high,True,0,0.0
044_03_A8A2_2.0,0.78026,0.854634,39,609,03_A8A2,2.0,high-high,high-high,True,0,0.0
044_03_A8A2_2.0,0.854634,0.78026,22,609,03_A8A2,2.0,high-high,high-high,True,0,0.0
044_03_A8A2_2.0,0.78026,0.854634,16,609,03_A8A2,2.0,high-high,high-high,True,0,0.0
044_03_A8A2_2.0,0.854634,0.584826,243,609,03_A8A2,2.0,high-high,high-high,True,0,0.0
045_03_A8A2_1.0,0.076403,0.364786,24,325,03_A8A2,1.0,low-low,,True,0,0.0
045_03_A8A2_1.0,0.364786,0.076403,7,325,03_A8A2,1.0,low-low,low-low,True,0,0.0
045_03_A8A2_1.0,0.076403,0.364786,290,325,03_A8A2,1.0,low-low,low-low,True,0,0.0
045_03_A8A2_1.0,0.364786,0.076403,2,325,03_A8A2,1.0,low-low,low-low,True,0,0.0
045_03_A8A2_2.0,0.641092,0.87595,436,501,03_A8A2,2.0,high-high,,False,0,0.0
045_03_A8A2_2.0,0.87595,0.490894,59,501,03_A8A2,2.0,high-low,high-high,False,59,11.8
046_03_A8A2_2.0,0.648497,0.779188,8,666,03_A8A2,2.0,high-high,,True,0,0.0
046_03_A8A2_2.0,0.779188,0.648497,316,666,03_A8A2,2.0,high-high,high-high,True,0,0.0
046_03_A8A2_2.0,0.648497,0.779188,1,666,03_A8A2,2.0,high-high,high-high,True,0,0.0
046_03_A8A2_2.0,0.779188,0.648497,336,666,03_A8A2,2.0,high-high,high-high,True,0,0.0
047_03_A8A2_2.0,0.04001,0.545694,740,980,03_A8A2,2.0,low-high,,False,740,148.0
047_03_A8A2_2.0,0.545694,0.04001,1,980,03_A8A2,2.0,high-low,low-high,False,1,0.2
047_03_A8A2_2.0,0.04001,0.545694,219,980,03_A8A2,2.0,low-high,high-low,False,219,43.800000000000004
048_03_A8A2_1.0,0.10488,0.346469,215,365,03_A8A2,1.0,low-low,,False,0,0.0
048_03_A8A2_1.0,0.346469,0.643952,118,365,03_A8A2,1.0,low-high,low-low,False,118,23.6
048_03_A8A2_1.0,0.643952,0.10488,30,365,03_A8A2,1.0,high-low,low-high,False,30,6.0
048_03_A8A2_2.0,0.050266,0.179028,188,895,03_A8A2,2.0,low-low,,True,0,0.0
048_03_A8A2_2.0,0.179028,0.050266,50,895,03_A8A2,2.0,low-low,low-low,True,0,0.0
048_03_A8A2_2.0,0.050266,0.179028,94,895,03_A8A2,2.0,low-low,low-low,True,0,0.0
048_03_A8A2_2.0,0.179028,0.050266,12,895,03_A8A2,2.0,low-low,low-low,True,0,0.0
048_03_A8A2_2.0,0.050266,0.179028,237,895,03_A8A2,2.0,low-low,low-low,True,0,0.0
048_03_A8A2_2.0,0.179028,0.821017,29,895,03_A8A2,2.0,low-high,low-low,False,581,116.2
048_03_A8A2_2.0,0.821017,0.050266,18,895,03_A8A2,2.0,high-low,low-high,False,18,3.6
048_03_A8A2_2.0,0.050266,0.179028,23,895,03_A8A2,2.0,low-low,high-low,False,0,0.0
048_03_A8A2_2.0,0.179028,0.821017,3,895,03_A8A2,2.0,low-high,low-low,False,3,0.6000000000000001
048_03_A8A2_2.0,0.821017,0.179028,21,895,03_A8A2,2.0,high-low,low-high,False,21,4.2
048_03_A8A2_2.0,0.179028,0.050266,7,895,03_A8A2,2.0,low-low,high-low,True,0,0.0
048_03_A8A2_2.0,0.050266,0.179028,12,895,03_A8A2,2.0,low-low,low-low,True,0,0.0
048_03_A8A2_2.0,0.179028,0.597968,22,895,03_A8A2,2.0,low-high,low-low,False,19,3.8000000000000003
048_03_A8A2_2.0,0.597968,0.179028,4,895,03_A8A2,2.0,high-low,low-high,False,4,0.8
048_03_A8A2_2.0,0.179028,0.597968,31,895,03_A8A2,2.0,low-high,high-low,False,31,6.2
048_03_A8A2_2.0,0.597968,0.179028,12,895,03_A8A2,2.0,high-low,low-high,False,12,2.4000000000000004
048_03_A8A2_2.0,0.179028,0.597968,4,895,03_A8A2,2.0,low-high,high-low,False,4,0.8
048_03_A8A2_2.0,0.597968,0.821017,24,895,03_A8A2,2.0,high-high,low-high,True,0,0.0
048_03_A8A2_2.0,0.821017,0.597968,13,895,03_A8A2,2.0,high-high,high-high,True,0,0.0
048_03_A8A2_2.0,0.597968,0.179028,3,895,03_A8A2,2.0,high-low,high-high,False,37,7.4
048_03_A8A2_2.0,0.179028,0.821017,41,895,03_A8A2,2.0,low-high,high-low,False,41,8.200000000000001
048_03_A8A2_2.0,0.821017,0.597968,7,895,03_A8A2,2.0,high-high,low-high,False,0,0.0
049_03_A8A2_2.0,0.214903,0.434686,319,1560,03_A8A2,2.0,low-low,,False,0,0.0
049_03_A8A2_2.0,0.434686,0.938454,3,1560,03_A8A2,2.0,low-high,low-low,False,3,0.6000000000000001
049_03_A8A2_2.0,0.938454,0.214903,15,1560,03_A8A2,2.0,high-low,low-high,False,15,3.0
049_03_A8A2_2.0,0.214903,0.434686,23,1560,03_A8A2,2.0,low-low,high-low,True,0,0.0
049_03_A8A2_2.0,0.434686,0.214903,1,1560,03_A8A2,2.0,low-low,low-low,True,0,0.0
049_03_A8A2_2.0,0.214903,0.434686,82,1560,03_A8A2,2.0,low-low,low-low,True,0,0.0
049_03_A8A2_2.0,0.434686,0.214903,6,1560,03_A8A2,2.0,low-low,low-low,True,0,0.0
049_03_A8A2_2.0,0.214903,0.938454,40,1560,03_A8A2,2.0,low-high,low-low,False,112,22.400000000000002
049_03_A8A2_2.0,0.938454,0.434686,40,1560,03_A8A2,2.0,high-low,low-high,False,40,8.0
049_03_A8A2_2.0,0.434686,0.938454,1,1560,03_A8A2,2.0,low-high,high-low,False,1,0.2
049_03_A8A2_2.0,0.938454,0.214903,4,1560,03_A8A2,2.0,high-low,low-high,False,4,0.8
049_03_A8A2_2.0,0.214903,0.434686,772,1560,03_A8A2,2.0,low-low,high-low,True,0,0.0
049_03_A8A2_2.0,0.434686,0.214903,13,1560,03_A8A2,2.0,low-low,low-low,True,0,0.0
049_03_A8A2_2.0,0.214903,0.434686,58,1560,03_A8A2,2.0,low-low,low-low,True,0,0.0
049_03_A8A2_2.0,0.434686,0.214903,13,1560,03_A8A2,2.0,low-low,low-low,True,0,0.0
049_03_A8A2_2.0,0.214903,0.434686,41,1560,03_A8A2,2.0,low-low,low-low,True,0,0.0
049_03_A8A2_2.0,0.434686,0.938454,12,1560,03_A8A2,2.0,low-high,low-low,False,897,179.4
049_03_A8A2_2.0,0.938454,0.434686,7,1560,03_A8A2,2.0,high-low,low-high,False,7,1.4000000000000001
049_03_A8A2_2.0,0.434686,0.938454,17,1560,03_A8A2,2.0,low-high,high-low,False,17,3.4000000000000004
049_03_A8A2_2.0,0.938454,0.214903,61,1560,03_A8A2,2.0,high-low,low-high,False,61,12.200000000000001
050_03_A8A2_1.0,0.014734,0.184047,580,595,03_A8A2,1.0,low-low,,False,0,0.0
050_03_A8A2_2.0,0.070207,0.351258,202,1105,03_A8A2,2.0,low-low,,True,0,0.0
050_03_A8A2_2.0,0.351258,0.070207,6,1105,03_A8A2,2.0,low-low,low-low,True,0,0.0
050_03_A8A2_2.0,0.070207,0.351258,233,1105,03_A8A2,2.0,low-low,low-low,True,0,0.0
050_03_A8A2_2.0,0.351258,0.524638,47,1105,03_A8A2,2.0,low-high,low-low,False,441,88.2
050_03_A8A2_2.0,0.524638,0.351258,51,1105,03_A8A2,2.0,high-low,low-high,False,51,10.200000000000001
050_03_A8A2_2.0,0.351258,0.524638,15,1105,03_A8A2,2.0,low-high,high-low,False,15,3.0
050_03_A8A2_2.0,0.524638,0.351258,10,1105,03_A8A2,2.0,high-low,low-high,False,10,2.0
050_03_A8A2_2.0,0.351258,0.524638,3,1105,03_A8A2,2.0,low-high,high-low,False,3,0.6000000000000001
050_03_A8A2_2.0,0.524638,0.351258,26,1105,03_A8A2,2.0,high-low,low-high,False,26,5.2
050_03_A8A2_2.0,0.351258,0.524638,42,1105,03_A8A2,2.0,low-high,high-low,False,42,8.4
050_03_A8A2_2.0,0.524638,0.351258,35,1105,03_A8A2,2.0,high-low,low-high,False,35,7.0
050_03_A8A2_2.0,0.351258,0.524638,21,1105,03_A8A2,2.0,low-high,high-low,False,21,4.2
050_03_A8A2_2.0,0.524638,0.351258,162,1105,03_A8A2,2.0,high-low,low-high,False,162,32.4
050_03_A8A2_2.0,0.351258,0.524638,7,1105,03_A8A2,2.0,low-high,high-low,False,7,1.4000000000000001
050_03_A8A2_2.0,0.524638,0.351258,54,1105,03_A8A2,2.0,high-low,low-high,False,54,10.8
050_03_A8A2_2.0,0.351258,0.524638,9,1105,03_A8A2,2.0,low-high,high-low,False,9,1.8
050_03_A8A2_2.0,0.524638,0.351258,70,1105,03_A8A2,2.0,high-low,low-high,False,70,14.0
050_03_A8A2_2.0,0.351258,0.524638,54,1105,03_A8A2,2.0,low-high,high-low,False,54,10.8
050_03_A8A2_2.0,0.524638,0.351258,10,1105,03_A8A2,2.0,high-low,low-high,False,10,2.0
051_03_A8A2_1.0,0.086476,0.517292,1299,1315,03_A8A2,1.0,low-high,,False,1299,259.8
051_03_A8A2_2.0,0.065498,0.917214,106,115,03_A8A2,2.0,low-high,,False,106,21.200000000000003
052_03_A8A2_2.0,0.096857,1.119492,69,85,03_A8A2,2.0,low-high,,False,69,13.8
052_03_A8A2_2.0,1.119492,0.096857,1,85,03_A8A2,2.0,high-low,low-high,False,1,0.2
053_03_A8A2_1.0,0.063216,1.00065,1364,1380,03_A8A2,1.0,low-high,,False,1364,272.8
053_03_A8A2_2.0,0.042589,0.87082,1256,1730,03_A8A2,2.0,low-high,,False,1256,251.20000000000002
053_03_A8A2_2.0,0.87082,0.302547,24,1730,03_A8A2,2.0,high-low,low-high,False,24,4.800000000000001
053_03_A8A2_2.0,0.302547,0.042589,11,1730,03_A8A2,2.0,low-low,high-low,False,0,0.0
053_03_A8A2_2.0,0.042589,0.87082,13,1730,03_A8A2,2.0,low-high,low-low,False,13,2.6
053_03_A8A2_2.0,0.87082,0.582242,8,1730,03_A8A2,2.0,high-high,low-high,True,0,0.0
053_03_A8A2_2.0,0.582242,0.87082,7,1730,03_A8A2,2.0,high-high,high-high,True,0,0.0
053_03_A8A2_2.0,0.87082,0.582242,14,1730,03_A8A2,2.0,high-high,high-high,True,0,0.0
053_03_A8A2_2.0,0.582242,0.87082,3,1730,03_A8A2,2.0,high-high,high-high,True,0,0.0
053_03_A8A2_2.0,0.87082,0.302547,79,1730,03_A8A2,2.0,high-low,high-high,False,32,6.4
053_03_A8A2_2.0,0.302547,0.87082,8,1730,03_A8A2,2.0,low-high,high-low,False,8,1.6
053_03_A8A2_2.0,0.87082,0.582242,4,1730,03_A8A2,2.0,high-high,low-high,True,0,0.0
053_03_A8A2_2.0,0.582242,0.87082,2,1730,03_A8A2,2.0,high-high,high-high,True,0,0.0
053_03_A8A2_2.0,0.87082,0.042589,2,1730,03_A8A2,2.0,high-low,high-high,False,6,1.2000000000000002
053_03_A8A2_2.0,0.042589,0.302547,16,1730,03_A8A2,2.0,low-low,high-low,True,0,0.0
053_03_A8A2_2.0,0.302547,0.042589,2,1730,03_A8A2,2.0,low-low,low-low,True,0,0.0
053_03_A8A2_2.0,0.042589,0.87082,4,1730,03_A8A2,2.0,low-high,low-low,False,18,3.6
053_03_A8A2_2.0,0.87082,0.042589,20,1730,03_A8A2,2.0,high-low,low-high,False,20,4.0
053_03_A8A2_2.0,0.042589,0.302547,9,1730,03_A8A2,2.0,low-low,high-low,False,0,0.0
053_03_A8A2_2.0,0.302547,0.582242,6,1730,03_A8A2,2.0,low-high,low-low,False,6,1.2000000000000002
053_03_A8A2_2.0,0.582242,0.87082,20,1730,03_A8A2,2.0,high-high,low-high,False,0,0.0
053_03_A8A2_2.0,0.87082,0.302547,16,1730,03_A8A2,2.0,high-low,high-high,False,16,3.2
053_03_A8A2_2.0,0.302547,0.582242,3,1730,03_A8A2,2.0,low-high,high-low,False,3,0.6000000000000001
053_03_A8A2_2.0,0.582242,0.302547,5,1730,03_A8A2,2.0,high-low,low-high,False,5,1.0
053_03_A8A2_2.0,0.302547,0.582242,22,1730,03_A8A2,2.0,low-high,high-low,False,22,4.4
053_03_A8A2_2.0,0.582242,0.302547,6,1730,03_A8A2,2.0,high-low,low-high,False,6,1.2000000000000002
054_03_A8A2_1.0,0.083217,0.323592,310,1330,03_A8A2,1.0,low-low,,True,0,0.0
054_03_A8A2_1.0,0.323592,0.083217,7,1330,03_A8A2,1.0,low-low,low-low,True,0,0.0
054_03_A8A2_1.0,0.083217,0.323592,895,1330,03_A8A2,1.0,low-low,low-low,True,0,0.0
054_03_A8A2_2.0,0.505856,0.188082,8,365,03_A8A2,2.0,high-low,,False,8,1.6
054_03_A8A2_2.0,0.188082,0.505856,207,365,03_A8A2,2.0,low-high,high-low,False,207,41.400000000000006
054_03_A8A2_2.0,0.505856,0.188082,25,365,03_A8A2,2.0,high-low,low-high,False,25,5.0
054_03_A8A2_2.0,0.188082,0.505856,27,365,03_A8A2,2.0,low-high,high-low,False,27,5.4
055_03_A8A2_1.0,0.560586,0.292239,32,950,03_A8A2,1.0,high-low,,False,32,6.4
055_03_A8A2_1.0,0.292239,0.188153,188,950,03_A8A2,1.0,low-low,high-low,True,0,0.0
055_03_A8A2_1.0,0.188153,0.292239,26,950,03_A8A2,1.0,low-low,low-low,True,0,0.0
055_03_A8A2_1.0,0.292239,0.188153,33,950,03_A8A2,1.0,low-low,low-low,True,0,0.0
055_03_A8A2_1.0,0.188153,0.292239,260,950,03_A8A2,1.0,low-low,low-low,True,0,0.0
055_03_A8A2_1.0,0.292239,0.188153,17,950,03_A8A2,1.0,low-low,low-low,True,0,0.0
055_03_A8A2_1.0,0.188153,0.292239,145,950,03_A8A2,1.0,low-low,low-low,True,0,0.0
055_03_A8A2_1.0,0.292239,0.188153,5,950,03_A8A2,1.0,low-low,low-low,True,0,0.0
055_03_A8A2_1.0,0.188153,0.560586,10,950,03_A8A2,1.0,low-high,low-low,False,674,134.8
055_03_A8A2_1.0,0.560586,0.292239,14,950,03_A8A2,1.0,high-low,low-high,False,14,2.8000000000000003
055_03_A8A2_1.0,0.292239,0.560586,60,950,03_A8A2,1.0,low-high,high-low,False,60,12.0
055_03_A8A2_1.0,0.560586,0.292239,28,950,03_A8A2,1.0,high-low,low-high,False,28,5.6000000000000005
055_03_A8A2_1.0,0.292239,0.560586,32,950,03_A8A2,1.0,low-high,high-low,False,32,6.4
055_03_A8A2_1.0,0.560586,0.292239,9,950,03_A8A2,1.0,high-low,low-high,False,9,1.8
055_03_A8A2_1.0,0.292239,0.560586,9,950,03_A8A2,1.0,low-high,high-low,False,9,1.8
055_03_A8A2_1.0,0.560586,0.292239,12,950,03_A8A2,1.0,high-low,low-high,False,12,2.4000000000000004
055_03_A8A2_1.0,0.292239,0.560586,20,950,03_A8A2,1.0,low-high,high-low,False,20,4.0
056_03_A8A2_1.0,0.212222,0.798851,184,210,03_A8A2,1.0,low-high,,False,184,36.800000000000004
056_03_A8A2_2.0,0.007659,0.188319,128,1545,03_A8A2,2.0,low-low,,True,0,0.0
056_03_A8A2_2.0,0.188319,0.007659,2,1545,03_A8A2,2.0,low-low,low-low,True,0,0.0
056_03_A8A2_2.0,0.007659,0.188319,1224,1545,03_A8A2,2.0,low-low,low-low,True,0,0.0
056_03_A8A2_2.0,0.188319,0.007659,2,1545,03_A8A2,2.0,low-low,low-low,True,0,0.0
056_03_A8A2_2.0,0.007659,0.188319,21,1545,03_A8A2,2.0,low-low,low-low,True,0,0.0
056_03_A8A2_2.0,0.188319,0.520322,36,1545,03_A8A2,2.0,low-high,low-low,False,1377,275.40000000000003
056_03_A8A2_2.0,0.520322,0.188319,57,1545,03_A8A2,2.0,high-low,low-high,False,57,11.4
056_03_A8A2_2.0,0.188319,0.520322,24,1545,03_A8A2,2.0,low-high,high-low,False,24,4.800000000000001
056_03_A8A2_2.0,0.520322,0.007659,28,1545,03_A8A2,2.0,high-low,low-high,False,28,5.6000000000000005
056_03_A8A2_2.0,0.007659,0.188319,21,1545,03_A8A2,2.0,low-low,high-low,False,0,0.0
057_03_A8A2_1.0,0.069096,0.548763,199,330,03_A8A2,1.0,low-high,,False,199,39.800000000000004
057_03_A8A2_1.0,0.548763,0.069096,21,330,03_A8A2,1.0,high-low,low-high,False,21,4.2
057_03_A8A2_2.0,0.231999,0.127482,43,1270,03_A8A2,2.0,low-low,,True,0,0.0
057_03_A8A2_2.0,0.127482,0.231999,15,1270,03_A8A2,2.0,low-low,low-low,True,0,0.0
057_03_A8A2_2.0,0.231999,0.127482,60,1270,03_A8A2,2.0,low-low,low-low,True,0,0.0
057_03_A8A2_2.0,0.127482,0.231999,43,1270,03_A8A2,2.0,low-low,low-low,True,0,0.0
057_03_A8A2_2.0,0.231999,0.127482,37,1270,03_A8A2,2.0,low-low,low-low,True,0,0.0
057_03_A8A2_2.0,0.127482,0.231999,28,1270,03_A8A2,2.0,low-low,low-low,True,0,0.0
057_03_A8A2_2.0,0.231999,0.127482,54,1270,03_A8A2,2.0,low-low,low-low,True,0,0.0
057_03_A8A2_2.0,0.127482,0.231999,358,1270,03_A8A2,2.0,low-low,low-low,True,0,0.0
057_03_A8A2_2.0,0.231999,0.376183,13,1270,03_A8A2,2.0,low-low,low-low,True,0,0.0
057_03_A8A2_2.0,0.376183,0.231999,3,1270,03_A8A2,2.0,low-low,low-low,True,0,0.0
057_03_A8A2_2.0,0.231999,0.127482,50,1270,03_A8A2,2.0,low-low,low-low,True,0,0.0
057_03_A8A2_2.0,0.127482,0.231999,309,1270,03_A8A2,2.0,low-low,low-low,True,0,0.0
057_03_A8A2_2.0,0.231999,0.376183,57,1270,03_A8A2,2.0,low-low,low-low,True,0,0.0
058_03_A8A2_1.0,0.817937,0.955699,102,209,03_A8A2,1.0,high-high,,True,0,0.0
058_03_A8A2_1.0,0.955699,0.817937,100,209,03_A8A2,1.0,high-high,high-high,True,0,0.0
058_03_A8A2_2.0,0.0865,0.698253,792,1155,03_A8A2,2.0,low-high,,False,792,158.4
058_03_A8A2_2.0,0.698253,0.0865,3,1155,03_A8A2,2.0,high-low,low-high,False,3,0.6000000000000001
058_03_A8A2_2.0,0.0865,0.698253,6,1155,03_A8A2,2.0,low-high,high-low,False,6,1.2000000000000002
058_03_A8A2_2.0,0.698253,0.0865,22,1155,03_A8A2,2.0,high-low,low-high,False,22,4.4
059_03_A8A2_1.0,0.992932,0.583865,25,510,03_A8A2,1.0,high-high,,False,0,0.0
059_03_A8A2_1.0,0.583865,0.36308,26,510,03_A8A2,1.0,high-low,high-high,False,26,5.2
059_03_A8A2_1.0,0.36308,0.155697,30,510,03_A8A2,1.0,low-low,high-low,True,0,0.0
059_03_A8A2_1.0,0.155697,0.36308,277,510,03_A8A2,1.0,low-low,low-low,True,0,0.0
059_03_A8A2_1.0,0.36308,0.583865,34,510,03_A8A2,1.0,low-high,low-low,False,307,61.400000000000006
059_03_A8A2_1.0,0.583865,0.155697,117,510,03_A8A2,1.0,high-low,low-high,False,117,23.400000000000002
060_03_A8A2_2.0,0.089323,0.449152,439,600,03_A8A2,2.0,low-low,,True,0,0.0
060_03_A8A2_2.0,0.449152,0.089323,6,600,03_A8A2,2.0,low-low,low-low,True,0,0.0
060_03_A8A2_2.0,0.089323,0.842921,10,600,03_A8A2,2.0,low-high,low-low,False,445,89.0
060_03_A8A2_2.0,0.842921,0.449152,29,600,03_A8A2,2.0,high-low,low-high,False,29,5.800000000000001
061_03_A8A2_1.0,0.094296,0.776233,123,150,03_A8A2,1.0,low-high,,False,123,24.6
061_03_A8A2_2.0,0.195167,0.509859,122,215,03_A8A2,2.0,low-high,,False,122,24.400000000000002
061_03_A8A2_2.0,0.509859,0.801158,59,215,03_A8A2,2.0,high-high,low-high,False,0,0.0
062_03_A8A2_2.0,0.076073,0.367825,119,355,03_A8A2,2.0,low-low,,True,0,0.0
062_03_A8A2_2.0,0.367825,0.076073,10,355,03_A8A2,2.0,low-low,low-low,True,0,0.0
062_03_A8A2_2.0,0.076073,0.367825,181,355,03_A8A2,2.0,low-low,low-low,True,0,0.0
062_03_A8A2_2.0,0.367825,0.076073,2,355,03_A8A2,2.0,low-low,low-low,True,0,0.0
062_03_A8A2_2.0,0.076073,0.367825,19,355,03_A8A2,2.0,low-low,low-low,True,0,0.0
063_03_A8A2_1.0,0.871717,0.082491,92,440,03_A8A2,1.0,high-low,,False,92,18.400000000000002
063_03_A8A2_1.0,0.082491,0.387204,322,440,03_A8A2,1.0,low-low,high-low,False,0,0.0
063_03_A8A2_2.0,0.057125,0.80654,37,785,03_A8A2,2.0,low-high,,False,37,7.4
063_03_A8A2_2.0,0.80654,0.278093,28,785,03_A8A2,2.0,high-low,low-high,False,28,5.6000000000000005
063_03_A8A2_2.0,0.278093,0.057125,1,785,03_A8A2,2.0,low-low,high-low,True,0,0.0
063_03_A8A2_2.0,0.057125,0.278093,679,785,03_A8A2,2.0,low-low,low-low,True,0,0.0
064_03_A8A2_1.0,0.093885,0.712078,348,740,03_A8A2,1.0,low-high,,False,348,69.60000000000001
064_03_A8A2_1.0,0.712078,0.093885,9,740,03_A8A2,1.0,high-low,low-high,False,9,1.8
